day	Anno	celltype	UMAP_1	UMAP_2	Btg2	C130060K24Rik	Cdkn1c	Dach1	Dach2	Dmbx1	Ebf1	Ebf2	Fgf15	Fgf17	Fgf8	Gadd45g	Mecom	Mitf	Mybl1	Neurod1	Nfia	Nkx2-1	Nlgn1	Npas3	Olig2	Pax2	Pax3	Pax5	Pcbp3	Ppp1r1c	Prdm16	Prmt8	Ptprr	Setbp1	Shox2	Six3	Slc17a6	Sox1	Sox5	Sox6	Syt13	Trps1	Zeb2
E9.5	E95_Neuron_prog	Neuron_prog	3.8	1.1	0	0	4.9	5.6	0	0	4.9	5.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.9	0	0	4.9	0	5.6	0	0	0	0	0	0	0	0	7
E9.5	E95_Isthmic_organizer_cells	Isthmic_organizer_cells	-3.19	5.07	0	0	0	6.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.2	0	0	5.5	4.8	0	0	0	0	0	5.8	0	0	0	0	0	0	0	4.8	4.8
E9.5	E95_Retina_primordium	Retina_primordium	-2.33	-8	0	0	0	6.4	5.9	0	0	0	0	0	0	0	4.8	0	0	0	0	0	6.6	5.5	0	0	0	0	0	0	0	0	0	4.8	0	4.8	0	0	0	4.8	4.8	0	0
E9.5	E95_Isthmic_organizer_cells	Isthmic_organizer_cells	-1.23	1.48	0	0	0	0	0	0	4.5	0	0	0	0	0	4.5	0	0	0	0	0	0	6.1	0	0	0	0	0	0	4.5	0	0	4.5	0	0	0	4.5	5.2	0	0	0	4.5
E9.5	E95_Neuron_prog	Neuron_prog	3.77	2.17	0	0	4.8	4.8	0	0	5.9	5.5	0	0	0	0	0	0	0	0	0	0	5.5	0	0	0	0	0	0	0	0	4.8	0	7.2	0	0	0	0	0	0	0	0	6.4
E9.5	E95_Retina_primordium	Retina_primordium	-2.32	-7.19	0	0	0	5.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.3	4.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.8	4.8
E9.5	E95_Wnt8b_positive_cell_prog	Wnt8b_positive_cell_prog	-3.09	-3.41	0	0	0	4.7	6.3	0	0	0	0	0	0	0	4.7	0	0	0	0	0	5.3	5.1	0	0	0	0	0	0	0	0	0	4.7	0	4	0	0	4	5.6	0	5.1	0
E9.5	E95_Neuron_prog	Neuron_prog	6.6	1.69	0	0	0	7.5	0	0	6.8	4.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.5	0	0	0	0	4.9	0	0	6	0
E9.5	E95_Isthmic_organizer_cells	Isthmic_organizer_cells	0.75	3.31	0	0	0	5.5	0	0	0	0	5.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.5	0	0	0	0	0	5.5	0	0	0	0	0	0	0	0	0
E9.5	E95_Isthmic_organizer_cells	Isthmic_organizer_cells	-0.76	6.35	0	0	0	4.4	0	0	0	0	0	0	0	0	0	0	0	0	5.1	0	0	5.8	0	5.1	0	4.4	0	0	0	0	0	4.4	0	0	0	0	0	0	0	0	5.1
E9.5	E95_Retina_primordium	Retina_primordium	-1.19	-4.34	0	0	0	5	5.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.1	0	0	0	0	5	0	0	0	0	5	0	5	0	0	5	5	0	5	0
E9.5	E95_Wnt8b_positive_cell_prog	Wnt8b_positive_cell_prog	-3.09	-1.99	0	0	0	5.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.1	0	0	0	0	5.4	0	0	0	0	0	0	0	0	0	0	5.4	0	0	5.4
E9.5	E95_Neuron_prog	Neuron_prog	2.78	1.33	0	0	0	6.4	0	0	0	5.3	0	0	0	0	0	0	0	0	0	0	6.8	4.6	0	0	0	0	0	0	0	0	0	5.7	0	0	0	0	6	0	0	0	5.3
E9.5	E95_Retina_primordium	Retina_primordium	-4.34	-5.73	0	0	3.6	6.1	4.6	0	0	0	0	0	0	0	3.6	0	0	0	0	0	6	5.2	0	4.9	0	0	4.2	0	0	3.6	0	0	0	0	0	0	4.6	0	0	0	4.2
E9.5	E95_Neuron_prog	Neuron_prog	2.96	-0.57	4.9	0	0	5.6	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	5.6	0	0	0	0	0	0	0	0	0	5.6	0	0	0	0	0	0	0	0	6.3
E9.5	E95_Retina_primordium	Retina_primordium	-0.09	-1.57	0	0	0	5.5	0	0	0	0	0	0	0	0	6.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.2	0	0	5.5	0
E9.5	E95_Wnt8b_positive_cell_prog	Wnt8b_positive_cell_prog	-3.85	-0.87	0	0	0	6.6	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	4.3	0	0	0	5	0	0	0	0	5	0	0	0	0	0	5	0	5	4.3
E9.5	E95_Isthmic_organizer_cells	Isthmic_organizer_cells	-1.59	6.34	0	0	0	4.7	5.8	0	0	0	0	0	0	0	0	0	0	0	5.4	0	0	4.7	0	0	0	4.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E9.5	E95_Retina_primordium	Retina_primordium	-0.98	-6.53	0	0	0	5.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.2	0	0	5.1	0	0	0	0	0	0	0	5.1	0	0	0	0	0	0	0	0	0
E9.5	E95_Wnt8b_positive_cell_prog	Wnt8b_positive_cell_prog	-4.74	-3.5	0	0	0	5.9	0	0	0	0	0	0	0	0	5.5	0	0	0	0	0	0	4.8	0	0	0	0	0	0	4.8	0	0	0	0	4.8	0	0	4.8	0	0	0	0
E9.5	E95_Isthmic_organizer_cells	Isthmic_organizer_cells	-1.41	0.72	0	0	0	0	0	5.9	0	0	0	0	0	0	0	0	0	0	0	0	5.2	5.9	0	0	0	0	0	0	0	0	0	5.9	0	0	0	0	0	0	0	0	5.2
E9.5	E95_Wnt8b_positive_cell_prog	Wnt8b_positive_cell_prog	-4.98	-1.47	0	0	0	4.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.5	0	0	0	0	5.2	0	4.5	0	0	5.2	0	0	0	0	0	5.9	0	0	0
E9.5	E95_Retina_primordium	Retina_primordium	-3.19	-6.68	0	0	0	5.4	0	0	0	0	0	0	0	0	0	4.8	0	0	0	0	4.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.8	0	0	4.8	4.8
E9.5	E95_Neuron_prog	Neuron_prog	6.72	5.31	0	0	0	6.1	0	0	6.1	5.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E9.5	E95_Wnt8b_positive_cell_prog	Wnt8b_positive_cell_prog	0.1	-0.47	0	0	0	5.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.3	0	0	0	5.3	0	0	0	5.3	0
E9.5	E95_Isthmic_organizer_cells	Isthmic_organizer_cells	0.1	1.99	0	0	0	5.5	0	0	0	0	0	0	0	0	0	0	0	0	5.5	0	0	0	0	0	0	5.5	0	0	0	0	0	6.2	0	0	0	0	0	0	0	0	0
E9.5	E95_Neuron_prog	Neuron_prog	2.9	1.36	0	0	0	6.1	0	0	0	6.1	0	0	0	0	4.3	0	0	0	0	0	0	4.3	0	0	0	0	0	0	0	5	0	6.1	0	0	0	0	0	0	0	0	4.3
E9.5	E95_Wnt8b_positive_cell_prog	Wnt8b_positive_cell_prog	-2.16	-3.64	0	0	4.7	0	5.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.7	5.4	0	0	0
E9.5	E95_Wnt8b_positive_cell_prog	Wnt8b_positive_cell_prog	-4.13	0.62	0	0	0	0	0	0	0	0	0	0	0	0	5.1	0	0	0	0	0	0	5.1	0	0	5.1	0	0	0	0	0	0	0	0	0	0	0	0	5.1	0	5.8	5.1
E9.5	E95_Isthmic_organizer_cells	Isthmic_organizer_cells	-2.92	1.78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7	0
E9.5	E95_Neuron_prog	Neuron_prog	2.95	1.4	0	0	0	0	0	0	0	5.5	0	0	0	0	4.4	0	4.4	0	0	0	0	0	0	0	0	0	5.5	0	0	0	0	6.5	0	0	0	0	0	0	0	0	5.1
E9.5	E95_Isthmic_organizer_cells	Isthmic_organizer_cells	0.34	2.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.5	0	0	0	0	0	0	0	0	0
E9.5	E95_Isthmic_organizer_cells	Isthmic_organizer_cells	-1.73	2.21	0	0	0	0	0	4.9	0	0	0	0	0	0	0	0	0	4.9	0	0	0	5.6	0	0	4.9	0	0	0	4.9	0	0	6	0	0	0	0	5.6	0	0	0	0
E9.5	E95_Wnt8b_positive_cell_prog	Wnt8b_positive_cell_prog	-0.79	-2.32	0	0	0	0	5.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.3	0	0	6	6	0	0	0
E9.5	E95_Neuron_prog	Neuron_prog	2.04	0.64	0	0	0	4.5	0	0	0	5.2	0	0	0	0	0	0	0	0	0	0	4.5	5.6	4.5	0	0	0	0	0	0	0	0	0	0	0	0	0	4.5	0	0	0	4.5
E9.5	E95_Wnt8b_positive_cell_prog	Wnt8b_positive_cell_prog	-3.35	-0.22	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.4	0	0	0	0	4.3	0	0	0	0	4.3	0	0	0	0	0	4.3	0	5	4.3
E9.5	E95_Retina_primordium	Retina_primordium	-1.33	-5.29	0	0	0	5.3	6	0	0	0	0	0	0	0	0	0	0	0	0	0	6	6	0	0	0	0	0	0	0	0	0	5.3	0	0	0	0	0	0	0	0	5.3
E9.5	E95_Wnt8b_positive_cell_prog	Wnt8b_positive_cell_prog	-0.31	-0.97	5.2	0	5.2	5.2	0	0	0	0	0	0	0	0	5.2	0	0	0	0	0	0	5.2	0	0	0	0	0	0	0	0	0	5.2	0	0	0	0	5.2	0	0	0	5.9
E9.5	E95_Neuron_prog	Neuron_prog	5.05	3.54	0	0	0	6.1	0	0	6.8	5.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.4	0	0	0	0	0	0	6.3	0	0	0	0	0	0	0	0	5.4
E9.5	E95_Isthmic_organizer_cells	Isthmic_organizer_cells	-3.02	4.38	0	0	0	0	0	3.9	0	0	0	0	0	0	0	0	0	0	0	0	0	3.9	0	0	3.9	5.2	3.9	0	0	0	0	0	0	0	0	0	0	3.9	0	4.6	3.9
E9.5	E95_Neuron_prog	Neuron_prog	4.11	1.62	0	0	0	6.5	0	0	0	5.4	0	0	0	0	0	0	0	0	0	0	0	5.4	0	0	6.1	0	0	0	0	0	0	6.1	0	0	0	0	0	0	0	0	5.4
E9.5	E95_Retina_primordium	Retina_primordium	-4.36	-6.41	0	0	0	5.4	4.8	0	0	0	0	0	0	0	0	4.1	0	0	0	0	6.8	4.1	0	5.4	0	0	4.1	0	0	0	0	0	0	0	0	0	4.8	0	0	5.7	4.1
E9.5	E95_Wnt8b_positive_cell_prog	Wnt8b_positive_cell_prog	-4.75	-0.78	0	0	0	6.6	0	0	0	0	0	4.6	0	0	4.6	0	0	0	0	0	0	4.6	0	4.6	6.8	0	4.6	0	0	0	0	4.6	0	0	0	0	4.6	0	0	5.7	0
E9.5	E95_Isthmic_organizer_cells	Isthmic_organizer_cells	-2.08	4.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.7	0	5.6	0	0	4	0	4.7	5.6	4	5.4	0	0	0	0	5.6	0	0	0	0	0	0	0	5.1	0
E9.5	E95_Wnt8b_positive_cell_prog	Wnt8b_positive_cell_prog	-3.82	-1.65	0	0	0	6.9	0	0	0	0	0	0	0	0	6.1	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	6.1	0	0	0	0	5	0	0	5	5
E9.5	E95_Retina_primordium	Retina_primordium	-3.26	-7.75	0	0	0	6.4	0	0	0	0	4	0	0	0	0	4.7	0	0	0	0	4.7	5.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	4	4
E9.5	E95_Wnt8b_positive_cell_prog	Wnt8b_positive_cell_prog	-3.79	-3.74	0	0	0	5.6	5.9	0	0	0	0	0	0	0	4.4	0	0	0	0	0	6.8	6.8	0	0	0	0	0	0	0	0	0	3.7	0	0	0	0	4.4	0	0	4.4	4.4
E9.5	E95_Neuron_prog	Neuron_prog	4.84	2.52	0	0	0	5.2	0	0	5.2	5.2	0	0	0	0	0	0	0	0	0	0	5.2	5.9	0	0	5.2	0	0	0	0	5.2	0	5.2	0	0	0	0	0	0	0	0	5.2
E9.5	E95_Neuron_prog	Neuron_prog	5.28	1.43	4.9	0	0	7	5.6	0	5.6	6	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	4.9	4.9
E9.5	E95_Isthmic_organizer_cells	Isthmic_organizer_cells	-0.88	1.41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.3	0	0	4.9	0	0	0	0	0	0	4.9	0	0	0	0	0	0	0	5.6	6
E9.5	E95_Retina_primordium	Retina_primordium	-2.72	-5.52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.7	4.7	0	5.8	0	0	0	0	0	0	0	0	0	0	0	0	5.8	6.1	0	0	4.7
E9.5	E95_Retina_primordium	Retina_primordium	-1.47	-4.23	0	0	0	0	5	0	0	0	0	0	0	0	5	0	0	0	0	0	0	5	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0
E9.5	E95_Neuron_prog	Neuron_prog	2.56	1.8	0	0	0	5.5	0	0	0	6	0	0	0	0	5.1	0	0	0	0	0	6	5.5	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	4.4	0	0	0
E9.5	E95_Isthmic_organizer_cells	Isthmic_organizer_cells	-0.29	1.64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	6.4	0	0	0	0	0	0	0	0	6
E9.5	E95_Wnt8b_positive_cell_prog	Wnt8b_positive_cell_prog	-3.47	-1.33	0	0	0	6.6	0	0	0	0	0	0	0	0	5.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.1	0	0	5.5
E9.5	E95_Retina_primordium	Retina_primordium	-2.42	-8.77	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E9.5	E95_Isthmic_organizer_cells	Isthmic_organizer_cells	-1.36	6.22	0	0	0	0	0	0	0	0	0	4.8	0	0	0	0	0	0	0	0	0	0	0	4.8	0	5.5	4.8	0	0	0	0	4.8	0	0	0	0	0	4.8	0	0	0
E9.5	E95_Neuron_prog	Neuron_prog	3.55	2.48	0	0	0	5.8	0	0	0	0	0	0	0	0	0	0	0	5.1	0	0	0	0	0	0	6.5	0	0	0	0	0	0	5.1	0	0	0	0	0	0	0	0	0
E9.5	E95_Isthmic_organizer_cells	Isthmic_organizer_cells	-2.58	1.42	0	0	0	5.1	0	0	0	0	0	0	0	0	5.6	0	0	0	0	0	6.4	5.9	0	0	4	0	0	0	0	0	0	5.6	0	0	0	0	4.7	5.1	0	4.7	5.1
E9.5	E95_Wnt8b_positive_cell_prog	Wnt8b_positive_cell_prog	-1.81	-1.19	0	0	3.8	4.5	4.5	0	0	0	0	0	0	0	0	4.5	0	0	0	0	0	5.2	0	0	0	0	0	0	0	0	0	4.5	0	0	0	0	5.2	3.8	0	5.2	4.9
E9.5	E95_Neuron_prog	Neuron_prog	2.05	1.2	0	0	0	5.1	0	0	0	0	0	0	0	0	0	0	0	4.4	0	0	6	0	0	0	0	0	0	0	0	0	0	5.8	0	0	0	0	0	4.4	0	5.5	4.4
E9.5	E95_Retina_primordium	Retina_primordium	-1.37	-6.04	0	0	0	5.6	0	0	0	0	0	0	0	0	0	4.9	0	0	0	0	6.3	0	0	6.5	0	0	0	0	0	0	0	0	0	0	0	0	5.6	0	0	0	4.9
E9.5	E95_Retina_primordium	Retina_primordium	-1.26	-7.76	0	0	0	0	0	0	0	0	0	0	0	0	0	5.2	0	0	0	0	0	0	0	0	0	0	5.2	0	0	0	0	0	0	5.9	0	0	0	5.2	0	0	0
E9.5	E95_Isthmic_organizer_cells	Isthmic_organizer_cells	-2.47	1.1	0	0	0	0	0	5	0	0	0	0	0	0	5.7	0	0	0	0	0	5	6.1	0	0	6.1	0	0	0	0	0	0	5	0	0	0	0	6.4	5.7	0	6.1	0
E9.5	E95_Retina_primordium	Retina_primordium	-3.88	-7.32	0	0	0	5.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.5	0	0	5.1	0	0	0	0	0	0	0	0	0	0	0	0	4.5	5.8	0	0	0
E9.5	E95_Retina_primordium	Retina_primordium	-2.17	-7.63	0	0	4.5	6.1	0	0	0	0	0	0	0	0	4.5	0	0	0	0	0	5.6	0	0	0	0	0	0	0	0	0	0	4.5	0	0	0	0	4.5	5.2	0	4.5	5.9
E9.5	E95_Retina_primordium	Retina_primordium	-2.86	-8.04	0	0	0	5.9	0	0	0	0	0	0	0	0	0	4.8	0	0	0	0	4.8	0	0	4.8	0	0	0	0	0	0	0	0	0	0	0	0	0	5.5	0	4.8	4.8
E9.5	E95_Isthmic_organizer_cells	Isthmic_organizer_cells	-2.46	4.15	0	0	0	6.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.2	0	0	5.7	4.6	0	0	0	4.6	0	5.3	0	0	0	0	4.6	4.6	0	4.6	4.6
E9.5	E95_Wnt8b_positive_cell_prog	Wnt8b_positive_cell_prog	-0.75	-1.11	0	0	4.8	5.4	0	0	0	0	0	0	0	0	4.8	0	0	0	0	0	0	4.8	0	0	0	0	0	0	0	0	0	4.8	0	0	0	0	0	0	0	0	0
E9.5	E95_Neuron_prog	Neuron_prog	4.61	3.42	0	0	4.2	5.8	0	0	5.9	5.3	0	0	0	0	0	0	0	0	0	0	0	0	0	4.9	0	0	0	0	0	5.3	0	5.5	0	0	0	0	0	4.9	0	0	4.9
E9.5	E95_Isthmic_organizer_cells	Isthmic_organizer_cells	-0.86	1.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0	0	0	5.1	0	0	0	0	0	5.8	0	0	0	0	0	0	0	0	5.1
E9.5	E95_Retina_primordium	Retina_primordium	-0.63	-7.6	0	0	0	6.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.9	0	0	0	0	0	5.5	0	0	0	0	0	0	0	0	0	5.5	0	0	5.5	5.5
E9.5	E95_Retina_primordium	Retina_primordium	-3.9	-1.75	0	0	0	6.5	5	0	0	0	0	0	0	0	0	0	4.3	0	0	0	4.3	5.9	0	4.3	5	0	0	0	0	0	0	4.3	0	0	0	0	5.4	4.3	0	0	5
E9.5	E95_Neuron_prog	Neuron_prog	2.69	-1.19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.4	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0
E9.5	E95_Isthmic_organizer_cells	Isthmic_organizer_cells	-1.28	0.71	0	0	0	5.8	0	5.2	0	0	0	0	0	0	0	0	0	0	0	0	0	6.2	0	5.2	0	0	5.2	0	0	0	0	5.2	0	0	0	0	0	0	0	5.8	0
E9.5	E95_Isthmic_organizer_cells	Isthmic_organizer_cells	-2.81	2.96	0	0	4.3	5	0	0	0	0	0	0	0	0	4.3	0	4.3	0	0	0	5	6.2	0	0	4.3	4.3	0	0	0	0	0	5.4	0	0	0	0	0	4.3	0	5	0
E9.5	E95_Neuron_prog	Neuron_prog	5.54	3.75	0	0	0	4.5	4.5	0	7.2	5.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.5	0	0	4.5	0	6.6	0	0	0	0	4.5	0	0	0	6.1
E9.5	E95_Isthmic_organizer_cells	Isthmic_organizer_cells	-2.64	2.63	0	0	0	5.3	0	4.2	0	0	0	0	0	0	4.2	0	0	0	0	0	0	6	0	0	0	0	4.2	0	0	0	0	5.3	0	0	0	0	0	4.2	0	4.9	4.9
E9.5	E95_Retina_primordium	Retina_primordium	-0.75	-6.48	0	0	0	6.4	0	0	0	0	0	0	0	0	0	5.3	0	0	0	0	5.3	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.3
E9.5	E95_Retina_primordium	Retina_primordium	-2.63	-8.85	0	0	0	5.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.6	0	5.2	0
E9.5	E95_Wnt8b_positive_cell_prog	Wnt8b_positive_cell_prog	5.14	2.16	4.8	0	4.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.9	0	0	0	0	0	0	0	0	0	5.5	0	0	0	0	0	5.9	0	0	0
E9.5	E95_Neuron_prog	Neuron_prog	2.99	1.6	0	0	0	6.7	0	4.9	0	4.9	0	0	0	4.9	0	0	0	4.9	0	0	0	6.3	0	0	5.6	0	0	0	0	0	0	6.7	0	0	0	0	0	4.9	0	4.9	0
E9.5	E95_Retina_primordium	Retina_primordium	-2.98	-7.29	0	0	0	5.7	0	0	0	0	0	0	0	0	0	4.6	0	0	0	0	7.6	5.3	0	4.6	0	0	5.7	0	0	0	0	0	0	0	0	0	0	0	0	4.6	5.3
E9.5	E95_Wnt8b_positive_cell_prog	Wnt8b_positive_cell_prog	-4.85	-3.97	0	0	0	0	3.8	0	0	0	4.5	0	0	0	5.4	0	0	0	0	0	0	0	0	0	0	4.5	4.5	0	4.9	0	0	0	0	3.8	0	0	4.5	3.8	0	4.9	0
E9.5	E95_Isthmic_organizer_cells	Isthmic_organizer_cells	-0.64	2.78	5.4	0	0	6.5	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	5.4	5.4	0	0	0	0	0	0	0	0	0	0	5.4	0	5.4	5.4
E9.5	E95_Retina_primordium	Retina_primordium	-2.24	-7.4	0	0	0	6.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.7	0	0	0	0	0	0	0	0	0	0	0	0	4.7	0	4.7	0	0	0	0	5.4
E9.5	E95_Wnt8b_positive_cell_prog	Wnt8b_positive_cell_prog	-0.44	-2.77	0	0	0	4.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.8	0	0	0	0	0	0	0	0	0	5.5	0	0	0	4.8
E9.5	E95_Retina_primordium	Retina_primordium	-2.42	-7.86	0	0	0	6.3	4.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.7	0	0	0	0	0	0	0	0	0	4.7	0	0	0	0	0	0	0	0	4.7
E9.5	E95_Neuron_prog	Neuron_prog	3.46	3.1	0	0	5.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.3
E9.5	E95_Isthmic_organizer_cells	Isthmic_organizer_cells	0.31	3.39	0	0	0	5.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.1	0	0	0	0	5.5	0	0	0	0	0	0	0	0	0	0	6.1	0	0	0
E9.5	E95_Wnt8b_positive_cell_prog	Wnt8b_positive_cell_prog	-2.33	-1.57	0	0	0	5.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.1	5.1	0	0	0	0	0	0	0	0	0	5.1	0	0	0	0	0	5.1	0	5.1	0
E9.5	E95_Wnt8b_positive_cell_prog	Wnt8b_positive_cell_prog	-3.66	-1.66	0	0	0	6.3	0	0	0	0	0	0	0	0	6.1	0	0	0	0	0	0	6.3	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	5	0	0	0
E9.5	E95_Wnt8b_positive_cell_prog	Wnt8b_positive_cell_prog	-1	-3.09	0	0	0	0	6.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.4	0	0	0	0	0	0	0	0	0
E9.5	E95_Isthmic_organizer_cells	Isthmic_organizer_cells	-1.43	2.45	0	0	0	0	0	0	0	0	0	0	0	0	4.8	0	0	0	0	0	0	5.5	0	4.8	4.8	0	0	0	0	0	0	4.8	0	0	0	0	0	0	0	5.5	0
E9.5	E95_Neuron_prog	Neuron_prog	3.78	2.02	0	0	0	5.3	5.3	0	0	5.3	0	0	0	0	0	0	0	0	0	0	0	0	5.3	0	5.3	0	0	0	0	5.3	0	6	0	0	0	0	0	0	0	5.3	0
E9.5	E95_Neuron_prog	Neuron_prog	3.81	3.11	0	0	0	6.6	5.7	0	0	6.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0
E9.5	E95_Isthmic_organizer_cells	Isthmic_organizer_cells	-3.91	0.86	0	0	0	5.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.1	0	0	5.4	0	6.5	0	0	0	0	0	0	0	0	0	6.5	0	0	0	0
E9.5	E95_Retina_primordium	Retina_primordium	-1.52	-6.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.3	0	0	5.6	0	0	5	0	0	0	0	0	0	5	0	0	0	0	0	5	5
E9.5	E95_Wnt8b_positive_cell_prog	Wnt8b_positive_cell_prog	-5.55	-1.71	0	0	0	6.7	0	0	0	0	0	0	0	0	5.5	0	0	0	0	0	5.1	6.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.3	0	5.1	6.2
E9.5	E95_Neuron_prog	Neuron_prog	7.72	3.34	0	0	0	5	0	0	7.5	5.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	5
E9.5	E95_Neuron_prog	Neuron_prog	5.87	1.7	0	0	0	6.8	0	0	6.6	5.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.5	0	0	0	0	5.5	5.5	0	0	0
E9.5	E95_Neuron_prog	Neuron_prog	4.96	1.7	0	0	0	6.1	0	0	0	5.4	0	0	0	0	0	0	0	0	0	0	5.4	0	0	5.4	0	0	0	0	0	0	0	6.1	0	0	0	0	0	0	0	0	6.1
E9.5	E95_Neuron_prog	Neuron_prog	6.74	5.17	0	0	0	5.5	0	0	6.4	4.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.5	0	0	0	0	4.8	0	0	0	0
E9.5	E95_Retina_primordium	Retina_primordium	-0.53	-6.31	0	0	0	5.3	5.3	0	0	0	0	0	0	0	5.3	0	0	0	0	0	6	0	0	5.3	0	0	0	0	0	0	0	0	0	0	0	0	5.3	0	0	0	0
E9.5	E95_Retina_primordium	Retina_primordium	-0.03	-7.34	0	0	0	7.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.5	0	0	0	0
E9.5	E95_Retina_primordium	Retina_primordium	-1.12	-7.78	0	0	0	6.6	0	0	0	0	0	0	0	0	5.9	0	0	0	0	0	7.1	6.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.2
